675,0,3.0
678,0,3.0
681,0,5.0
695,0,5.0
699,7,5.0
703,0,5.0
705,0,5.0
711,0,5.0
713,0,5.0
714,0,5.0
715,0,1.0
717,7,4.0
718,0,4.0
719,0,1.0
720,0,5.0
720,22,2.0
720,22,5.0
722,7,4.0
727,0,5.0
731,0,4.0
731,5,3.0
731,10,1.0
731,13,1.0
732,7,1.0
737,0,3.0
737,5,1.0
737,13,5.0
739,0,5.0
740,0,2.0
740,13,4.0
741,0,3.0
741,2,1.0
741,5,3.0
741,13,2.0
741,15,4.0
741,22,4.0
741,22,5.0
742,0,2.0
745,0,1.0
748,0,1.0
749,0,4.0
756,0,4.0
757,0,3.0
759,0,4.0
767,0,2.0
769,0,5.0
769,7,1.0
776,2,3.0
777,0,1.0
777,5,5.0
778,0,1.0
778,6,5.0
779,6,1.0
780,0,5.0
781,0,5.0
782,0,1.0
783,0,5.0
785,0,4.0
787,0,1.0
790,13,5.0
791,0,1.0
795,0,5.0
795,3,2.0
796,10,5.0
797,0,3.0
807,0,3.0
807,0,2.0
809,0,1.0
812,0,1.0
812,13,4.0
813,0,1.0
814,0,1.0
815,1,1.0
816,0,3.0
816,1,4.0
817,0,5.0
818,0,1.0
823,0,5.0
830,0,4.0
831,0,4.0
832,0,2.0
833,0,5.0
836,0,5.0
845,0,5.0
849,0,5.0
850,0,5.0
855,0,5.0
857,0,1.0
859,0,5.0
862,0,3.0
871,0,5.0
880,0,5.0
881,0,5.0
883,0,4.0
885,0,5.0
886,0,5.0
887,0,5.0
889,0,4.0
890,0,1.0
891,0,5.0
893,0,5.0
894,0,4.0
894,1,5.0
897,0,2.0
899,0,5.0
904,0,5.0
910,0,5.0
912,0,5.0
913,0,5.0
915,0,2.0
926,1,5.0
926,6,5.0
932,0,5.0
933,0,4.0
933,13,1.0
937,0,5.0
939,2,4.0
939,6,1.0
941,0,5.0
948,0,5.0
950,0,5.0
955,0,1.0
955,9,1.0
955,11,5.0
957,0,3.0
958,5,3.0
963,0,3.0
967,0,4.0
970,0,4.0
972,0,5.0
972,5,4.0
973,0,4.0
977,0,3.0
978,0,5.0
978,2,5.0
979,0,5.0
982,1,5.0
984,0,4.0
984,6,1.0
984,10,5.0
984,16,5.0
985,0,4.0
988,1,1.0
989,0,4.0
990,0,5.0
991,0,3.0
991,10,1.0
996,0,5.0
1001,0,1.0
1004,0,1.0
1005,0,4.0
1006,0,5.0
1008,0,1.0
1014,0,1.0
1017,0,4.0
1017,7,4.0
1017,13,2.0
1017,22,4.0
1021,0,1.0
1022,0,5.0
1030,0,5.0
1031,0,5.0
1033,0,5.0
1034,0,3.0
1036,0,1.0
1037,0,5.0
1040,0,5.0
1041,0,2.0
1041,4,3.0
1042,0,1.0
1044,0,1.0
1045,0,4.0
1045,2,3.0
1046,0,4.0
1048,0,4.0
1049,0,5.0
1051,0,5.0
1052,0,5.0
1052,1,3.0
1053,0,5.0
1055,0,3.0
1056,0,4.0
1056,1,2.0
1056,5,3.0
1056,11,4.0
1057,0,5.0
1058,0,5.0
1063,13,2.0
1068,0,5.0
1072,0,5.0
1075,0,2.0
1076,0,1.0
1080,0,4.0
1090,0,4.0
1091,0,5.0
1092,0,4.0
1095,0,5.0
1096,0,5.0
1097,0,5.0
1102,0,1.0
1104,0,4.0
1107,0,3.0
1110,0,3.0
1113,1,1.0
1113,7,2.0
1113,7,5.0
1113,10,1.0
1113,22,2.0
1115,0,5.0
1117,0,4.0
1118,0,5.0
1126,19,5.0
1127,0,4.0
1128,0,3.0
1129,0,5.0
1133,0,5.0
1133,1,3.0
1135,0,5.0
1137,0,4.0
1141,0,5.0
1143,0,5.0
1147,0,3.0
1148,0,5.0
1151,0,3.0
1151,10,5.0
1152,0,5.0
1155,0,3.0
1157,0,3.0
1158,0,5.0
1159,0,5.0
1161,0,5.0
1163,5,3.0
1164,0,5.0
1167,0,5.0
1168,0,5.0
1171,0,2.0
1172,0,4.0
1176,0,4.0
1178,0,5.0
1180,0,5.0
1181,0,5.0
1185,0,4.0
1185,7,5.0
1185,11,4.0
1185,11,5.0
1188,0,4.0
1189,0,5.0
1195,0,4.0
1201,0,5.0
1202,0,2.0
1203,0,3.0
1208,0,5.0
1210,0,1.0
1212,0,5.0
1216,0,5.0
1217,0,5.0
1219,13,5.0
1221,0,4.0
1223,0,4.0
1225,0,4.0
1225,7,5.0
1226,0,4.0
1231,0,3.0
1232,0,5.0
1238,0,5.0
1239,0,4.0
1240,0,5.0
1242,0,4.0
1244,0,4.0
1246,0,2.0
1250,0,1.0
1252,0,5.0
1259,0,3.0
1263,0,1.0
1264,0,5.0
1267,0,4.0
1272,0,1.0
1273,0,5.0
1278,1,4.0
1279,7,4.0
1279,13,5.0
1282,1,4.0
1282,22,3.0
1288,1,5.0
1290,1,4.0
1293,1,4.0
1308,1,5.0
1309,1,4.0
1311,1,5.0
1315,1,4.0
1316,1,5.0
1318,1,5.0
1319,1,3.0
1324,1,3.0
1332,6,1.0
1333,1,4.0
1335,13,1.0
1335,13,5.0
1338,5,4.0
1338,15,5.0
1348,1,3.0
1353,1,2.0
1356,1,1.0
1358,1,5.0
1360,1,5.0
1363,1,5.0
1364,1,1.0
1366,1,4.0
1368,1,1.0
1369,1,1.0
1370,1,5.0
1372,1,3.0
1379,1,5.0
1384,5,5.0
1384,6,1.0
1384,8,5.0
1396,1,3.0
1397,1,5.0
1398,7,5.0
1409,1,5.0
1411,1,5.0
1417,1,5.0
1419,1,5.0
1420,1,1.0
1434,1,4.0
1435,1,4.0
1442,1,3.0
1446,2,3.0
1446,10,4.0
1450,1,3.0
1456,1,5.0
1468,1,4.0
1468,10,4.0
1468,13,5.0
1470,1,5.0
1472,1,1.0
1473,1,5.0
1473,5,3.0
1473,10,5.0
1484,1,5.0
1485,4,1.0
1485,7,5.0
1485,11,5.0
1487,5,4.0
1495,1,5.0
1497,1,4.0
1499,5,3.0
1499,5,5.0
1499,7,5.0
1499,7,5.0
1499,10,1.0
1499,11,4.0
1499,13,4.0
1499,22,4.0
1500,1,5.0
1502,1,5.0
1504,7,5.0
1510,1,4.0
1513,1,5.0
1521,1,5.0
1522,1,4.0
1523,1,5.0
1524,1,5.0
1527,1,5.0
1532,1,5.0
1535,1,1.0
1535,13,5.0
1538,1,1.0
1541,1,1.0
1541,20,5.0
1544,1,5.0
1546,1,3.0
1550,1,1.0
1550,5,1.0
1550,6,1.0
1550,11,5.0
1552,1,5.0
1554,1,1.0
1555,1,3.0
1561,1,5.0
1561,1,3.0
1562,1,4.0
1563,1,1.0
1563,13,5.0
1566,1,3.0
1575,1,2.0
1578,1,4.0
1579,12,4.0
1584,1,5.0
1596,1,5.0
1597,1,4.0
1599,1,3.0
1599,2,5.0
1599,5,5.0
1599,22,5.0
1601,1,2.0
1604,1,4.0
1609,1,1.0
1610,1,1.0
1612,1,5.0
1615,1,1.0
1616,1,5.0
1621,1,4.0
1634,1,4.0
1637,22,3.0
1641,13,4.0
1645,5,4.0
1646,5,4.0
1646,13,5.0
1648,1,1.0
1649,1,5.0
1649,10,1.0
1650,1,1.0
1651,1,4.0
1652,7,5.0
1658,1,4.0
1665,1,2.0
1667,1,2.0
1672,1,4.0
1682,1,1.0
1687,1,4.0
1690,1,5.0
1690,22,4.0
1692,1,5.0
1693,1,5.0
1695,1,5.0
1707,1,5.0
1712,1,2.0
1715,1,4.0
1718,1,4.0
1718,5,1.0
1721,1,2.0
1721,2,5.0
1722,1,4.0
1725,15,5.0
1726,1,5.0
1730,1,4.0
1735,1,5.0
1736,10,1.0
1736,11,1.0
1740,1,1.0
1743,1,4.0
1744,1,4.0
1745,1,5.0
1747,1,3.0
1754,1,5.0
1758,1,5.0
1759,1,5.0
1764,1,5.0
1769,1,1.0
1770,1,5.0
1772,1,2.0
1772,5,5.0
1772,10,3.0
1772,13,5.0
1772,13,1.0
1773,1,5.0
1775,13,1.0
1778,1,3.0
1780,1,1.0
1786,7,3.0
1792,7,3.0
1802,1,1.0
1805,1,5.0
1807,1,5.0
1808,1,5.0
1809,1,1.0
1813,1,5.0
1814,1,4.0
1816,1,5.0
1823,1,5.0
1824,1,1.0
1824,7,5.0
1825,1,5.0
1828,1,3.0
1833,1,4.0
1835,1,5.0
1841,1,4.0
1845,1,5.0
1853,1,5.0
1857,1,1.0
1858,1,4.0
1863,1,3.0
1869,1,4.0
1875,2,2.0
1876,1,5.0
1877,1,5.0
1879,1,1.0
1888,1,3.0
1890,1,3.0
1891,1,5.0
1892,1,4.0
1894,1,4.0
1895,1,1.0
1897,1,2.0
1897,7,5.0
1898,1,4.0
1899,1,5.0
1900,1,4.0
1901,1,5.0
1904,1,1.0
1910,1,5.0
1912,1,5.0
1915,1,5.0
1917,10,1.0
1917,13,1.0
1917,13,1.0
1919,1,5.0
1920,1,5.0
1926,1,5.0
1929,11,5.0
1934,1,5.0
1939,1,5.0
1940,1,5.0
1942,1,1.0
1944,5,3.0
1944,11,5.0
1944,11,1.0
1948,1,5.0
1951,1,4.0
1953,1,4.0
1955,7,5.0
1960,1,1.0
1963,1,5.0
1970,1,5.0
1977,1,5.0
1979,5,1.0
1979,12,3.0
1981,1,4.0
1984,1,4.0
1987,1,3.0
1991,1,4.0
1994,1,5.0
1995,1,4.0
1997,1,5.0
2001,1,5.0
2005,1,1.0
2007,1,5.0
2009,1,5.0
2010,1,1.0
2018,1,4.0
2019,1,1.0
2020,1,5.0
2025,1,5.0
2029,1,3.0
2030,1,5.0
2032,6,5.0
2033,1,5.0
2040,1,3.0
2040,1,4.0
2040,7,2.0
2043,1,1.0
2047,1,1.0
2056,1,3.0
2060,1,5.0
2061,1,5.0
2064,1,5.0
2066,1,5.0
2068,1,5.0
2070,1,5.0
2073,1,1.0
2077,7,4.0
2081,1,5.0
2082,1,2.0
2084,1,5.0
2097,1,5.0
2103,1,5.0
2104,1,5.0
2110,1,5.0
2114,1,4.0
2117,1,3.0
2118,1,5.0
2122,1,5.0
2129,1,5.0
2130,7,5.0
2134,1,2.0
2137,1,5.0
2143,1,4.0
2148,1,1.0
2150,1,2.0
2155,1,1.0
2158,1,1.0
2162,1,5.0
2170,1,5.0
2174,1,1.0
2175,1,1.0
2176,1,4.0
2185,1,4.0
2186,1,4.0
2186,5,1.0
2186,10,1.0
2189,1,4.0
2192,1,4.0
2193,1,5.0
2196,1,5.0
2197,1,5.0
2197,2,1.0
2197,7,2.0
2198,1,4.0
2204,1,5.0
2205,1,5.0
2206,1,2.0
2208,1,4.0
2210,1,4.0
2214,1,5.0
2215,1,4.0
2215,7,5.0
2217,1,1.0
2218,1,5.0
2219,1,4.0
2221,1,4.0
2223,1,3.0
2229,1,4.0
2238,5,4.0
2239,1,5.0
2240,1,1.0
2244,1,1.0
2248,1,5.0
2249,8,5.0
2255,1,4.0
2257,1,4.0
2258,7,5.0
2258,14,5.0
2259,1,5.0
2261,1,5.0
2264,1,5.0
2270,7,1.0
2272,1,5.0
2275,1,1.0
2276,1,5.0
2280,1,5.0
2282,1,5.0
2291,7,1.0
2299,1,5.0
2309,1,3.0
2310,5,5.0
2310,13,3.0
2311,1,5.0
2312,1,5.0
2313,1,5.0
2316,1,5.0
2325,1,4.0
2329,1,1.0
2332,1,1.0
2333,1,5.0
2334,1,1.0
2337,1,1.0
2344,1,1.0
2347,1,5.0
2350,7,4.0
2352,1,5.0
2356,1,5.0
2359,1,5.0
2360,1,1.0
2362,1,5.0
2366,1,2.0
2376,1,4.0
2378,1,1.0
2378,2,1.0
2381,1,2.0
2385,1,5.0
2387,1,5.0
2392,1,5.0
2396,1,3.0
2398,1,1.0
2399,1,5.0
2406,1,5.0
2407,1,5.0
2415,1,1.0
2416,1,2.0
2425,1,3.0
2428,1,4.0
2435,1,5.0
2436,1,2.0
2443,1,5.0
2448,1,4.0
2453,1,5.0
2456,1,5.0
2466,2,5.0
2467,1,5.0
2470,22,1.0
2473,1,1.0
2478,1,4.0
2481,8,5.0
2484,1,5.0
2489,1,2.0
2492,1,2.0
2492,13,1.0
2496,10,3.0
2499,1,1.0
2501,1,4.0
2503,1,5.0
2505,1,5.0
2518,1,5.0
2524,1,1.0
2526,1,3.0
2527,1,5.0
2532,1,1.0
2537,1,1.0
2543,1,4.0
2546,1,5.0
2550,1,5.0
2551,1,5.0
2552,1,5.0
2554,1,4.0
2555,1,5.0
2563,1,4.0
2565,1,5.0
2566,5,4.0
2566,11,5.0
2570,1,4.0
2578,1,4.0
2579,1,5.0
2585,1,5.0
2586,1,5.0
2592,1,5.0
2594,1,5.0
2595,1,4.0
2602,1,5.0
2603,6,5.0
2610,1,3.0
2614,1,5.0
2616,1,5.0
2620,1,5.0
2624,1,4.0
2625,1,4.0
2627,1,1.0
2632,6,3.0
2632,7,1.0
2632,13,5.0
2633,1,3.0
2633,5,1.0
2635,5,1.0
2635,10,5.0
2637,1,5.0
2643,1,1.0
2646,1,5.0
2649,1,5.0
2650,1,3.0
2652,1,5.0
2660,1,5.0
2668,1,5.0
2670,1,1.0
2671,1,5.0
2674,1,4.0
2675,1,5.0
2676,5,3.0
2677,22,5.0
2679,1,4.0
2680,1,1.0
2683,1,1.0
2684,1,5.0
2685,1,5.0
2685,7,5.0
2691,1,4.0
2692,1,4.0
2693,1,5.0
2697,5,5.0
2697,7,4.0
2697,7,4.0
2697,13,5.0
2701,1,2.0
2710,1,5.0
2711,22,5.0
2713,5,4.0
2717,1,2.0
2725,10,1.0
2730,13,5.0
2736,1,5.0
2737,1,1.0
2737,12,5.0
2740,1,1.0
2748,1,1.0
2753,1,5.0
2754,1,1.0
2755,5,1.0
2755,5,3.0
2756,1,5.0
2759,1,5.0
2760,5,5.0
2760,10,4.0
2763,6,3.0
2763,6,4.0
2765,1,5.0
2766,1,5.0
2766,22,5.0
2772,4,1.0
2773,1,3.0
2776,1,5.0
2777,1,5.0
2778,1,1.0
2784,1,3.0
2791,1,5.0
2792,1,2.0
2794,1,5.0
2796,1,5.0
2799,1,5.0
2801,1,4.0
2802,1,3.0
2806,1,5.0
2807,1,3.0
2807,5,4.0
2810,1,5.0
2811,1,5.0
2812,1,5.0
2813,1,1.0
2814,1,5.0
2816,1,1.0
2817,1,4.0
2818,1,2.0
2822,1,5.0
2823,1,5.0
2826,1,3.0
2828,1,5.0
2837,1,5.0
2838,1,4.0
2845,1,5.0
2846,1,5.0
2852,1,5.0
2858,1,4.0
2861,1,1.0
2862,1,4.0
2864,1,2.0
2869,1,4.0
2873,1,3.0
2875,1,5.0
2880,1,3.0
2880,2,4.0
2880,10,5.0
2884,1,2.0
2888,1,5.0
2889,1,4.0
2895,1,4.0
2901,1,4.0
2905,1,5.0
2906,1,5.0
2913,1,5.0
2917,1,5.0
2919,1,5.0
2922,1,5.0
2925,1,4.0
2926,1,5.0
2927,1,5.0
2934,1,5.0
2937,1,4.0
2947,1,4.0
2950,5,2.0
2953,1,5.0
2956,13,1.0
2957,1,4.0
2963,1,4.0
2964,1,1.0
2970,1,3.0
2976,1,5.0
2979,1,4.0
2981,1,4.0
2983,1,1.0
2985,1,3.0
2990,1,5.0
2995,1,5.0
3004,10,3.0
3013,1,4.0
3018,1,5.0
3020,1,2.0
3022,1,4.0
3025,1,5.0
3026,1,5.0
3027,1,3.0
3027,6,5.0
3027,6,5.0
3031,13,5.0
3033,1,2.0
3038,1,4.0
3039,6,1.0
3039,9,5.0
3039,21,1.0
3040,1,4.0
3042,1,2.0
3043,1,4.0
3044,1,4.0
3045,1,5.0
3047,1,5.0
3051,1,4.0
3056,1,5.0
3058,1,5.0
3061,1,1.0
3064,1,2.0
3068,1,5.0
3069,1,5.0
3071,1,4.0
3072,1,5.0
3074,1,3.0
3082,1,5.0
3083,1,5.0
3084,1,2.0
3086,1,5.0
3088,1,5.0
3089,1,5.0
3095,1,1.0
3099,1,5.0
3101,1,5.0
3102,1,3.0
3105,1,3.0
3107,1,3.0
3109,7,5.0
3111,1,4.0
3114,1,2.0
3114,11,5.0
3114,13,1.0
3129,1,5.0
3139,1,4.0
3141,1,3.0
3148,1,1.0
3148,5,2.0
3151,1,5.0
3152,1,1.0
3152,19,3.0
3159,1,4.0
3161,1,5.0
3164,1,5.0
3165,1,1.0
3166,1,2.0
3166,13,2.0
3167,1,1.0
3167,13,1.0
3168,1,4.0
3177,1,5.0
3181,1,4.0
3183,1,5.0
3184,1,5.0
3188,1,5.0
3190,1,1.0
3194,1,5.0
3200,1,1.0
3201,1,5.0
3204,1,1.0
3213,1,5.0
3214,7,4.0
3214,16,4.0
3219,1,1.0
3224,1,3.0
3226,1,1.0
3229,1,4.0
3239,1,4.0
3240,1,5.0
3241,1,5.0
3246,1,1.0
3251,7,5.0
3254,1,5.0
3259,1,5.0
3262,1,5.0
3271,13,1.0
3272,1,4.0
3274,1,5.0
3275,9,5.0
3277,1,4.0
3278,1,1.0
3281,1,5.0
3284,1,1.0
3284,7,5.0
3286,1,2.0
3291,1,5.0
3292,1,5.0
3295,1,5.0
3298,1,5.0
3303,1,4.0
3311,10,2.0
3312,1,5.0
3315,1,5.0
3327,22,5.0
3331,1,1.0
3331,5,1.0
3333,1,1.0
3334,1,5.0
3335,1,5.0
3337,1,5.0
3342,1,3.0
3350,1,5.0
3353,1,5.0
3354,1,5.0
3358,1,4.0
3359,1,4.0
3364,1,4.0
3368,1,3.0
3371,1,5.0
3371,22,4.0
3372,1,5.0
3377,11,5.0
3378,1,5.0
3380,1,5.0
3384,1,5.0
3384,5,1.0
3386,7,4.0
3387,1,1.0
3394,1,3.0
3397,1,5.0
3399,1,4.0
3405,1,4.0
3406,1,1.0
3414,1,5.0
3416,1,5.0
3418,1,4.0
3422,1,5.0
3431,1,1.0
3434,1,2.0
3436,1,5.0
3437,1,5.0
3439,1,2.0
3442,1,4.0
3447,1,5.0
3448,1,1.0
3453,1,1.0
3459,1,4.0
3461,1,5.0
3463,1,5.0
3464,1,5.0
3472,1,1.0
3473,1,4.0
3479,1,5.0
3485,1,4.0
3487,2,4.0
3488,2,4.0
3496,2,5.0
3497,2,5.0
3498,2,5.0
3502,2,3.0
3503,2,5.0
3504,2,2.0
3506,2,1.0
3510,2,4.0
3517,2,5.0
3518,2,5.0
3520,2,5.0
3526,2,5.0
3529,2,5.0
3530,2,5.0
3536,2,5.0
3541,2,4.0
3546,2,5.0
3547,7,5.0
3550,2,4.0
3562,2,5.0
3568,2,3.0
3570,2,4.0
3571,2,1.0
3577,2,4.0
3579,2,3.0
3588,2,4.0
3590,2,4.0
3591,2,5.0
3592,2,3.0
3594,2,1.0
3604,2,1.0
3606,2,4.0
3611,2,3.0
3613,2,5.0
3615,2,4.0
3617,2,5.0
3620,2,5.0
3623,7,2.0
3623,13,5.0
3624,2,1.0
3628,2,4.0
3630,2,5.0
3631,2,4.0
3632,2,5.0
3633,2,4.0
3637,2,5.0
3638,2,5.0
3643,2,4.0
3644,2,5.0
3648,2,5.0
3650,2,1.0
3651,2,5.0
3653,2,5.0
3654,2,3.0
3656,2,3.0
3658,2,5.0
3660,2,1.0
3663,2,5.0
3668,2,1.0
3670,2,2.0
3671,2,1.0
3673,20,1.0
3674,2,2.0
3676,2,4.0
3676,15,5.0
3678,2,4.0
3679,2,1.0
3680,2,4.0
3680,6,3.0
3681,2,3.0
3687,2,5.0
3688,2,5.0
3690,2,5.0
3692,2,5.0
3694,2,1.0
3695,2,4.0
3698,2,4.0
3702,2,4.0
3706,2,1.0
3711,2,5.0
3713,2,5.0
3717,2,4.0
3721,2,5.0
3725,2,5.0
3729,2,1.0
3733,2,4.0
3737,2,5.0
3741,2,5.0
3743,2,4.0
3745,2,4.0
3746,2,5.0
3749,2,4.0
3751,2,5.0
3752,2,1.0
3756,13,2.0
3760,2,3.0
3761,2,4.0
3762,2,5.0
3766,2,5.0
3767,2,5.0
3768,2,5.0
3769,2,4.0
3772,2,5.0
3773,2,5.0
3774,2,1.0
3777,2,4.0
3779,2,3.0
3780,2,4.0
3781,2,4.0
3783,2,4.0
3784,2,1.0
3785,2,5.0
3786,2,5.0
3787,2,5.0
3788,2,2.0
3789,2,5.0
3792,2,5.0
3793,2,5.0
3794,2,5.0
3795,2,4.0
3797,2,5.0
3801,2,5.0
3802,2,5.0
3803,2,3.0
3804,2,1.0
3804,7,1.0
3804,22,3.0
3806,2,4.0
3807,2,5.0
3808,2,3.0
3810,2,5.0
3812,2,4.0
3813,2,4.0
3814,2,4.0
3815,2,4.0
3816,2,5.0
3817,2,5.0
3819,2,4.0
3820,2,3.0
3824,2,4.0
3826,2,4.0
3830,2,2.0
3836,2,5.0
3838,7,4.0
3840,2,5.0
3842,2,4.0
3849,2,2.0
3851,2,5.0
3856,2,5.0
3862,4,1.0
3870,2,1.0
3873,2,5.0
3874,2,5.0
3876,2,3.0
3879,2,5.0
3882,2,1.0
3885,2,5.0
3886,2,3.0
3887,2,1.0
3889,11,1.0
3889,16,5.0
3893,2,5.0
3894,2,3.0
3895,2,3.0
3901,2,4.0
3902,2,5.0
3907,2,2.0
3912,2,5.0
3915,2,5.0
3917,2,5.0
3917,5,2.0
3918,2,5.0
3919,2,5.0
3921,2,4.0
3921,5,1.0
3922,11,1.0
3924,2,2.0
3925,2,5.0
3928,2,5.0
3931,2,5.0
3932,2,5.0
3935,2,4.0
3940,2,5.0
3941,2,5.0
3943,2,1.0
3945,2,5.0
3949,2,4.0
3950,2,4.0
3955,2,4.0
3957,2,1.0
3958,2,2.0
3959,2,5.0
3960,10,5.0
3960,12,4.0
3965,2,3.0
3966,2,4.0
3967,2,4.0
3975,2,4.0
3977,2,2.0
3979,2,5.0
3981,2,1.0
3985,2,4.0
3991,2,5.0
3993,2,4.0
3994,2,4.0
3999,2,3.0
4004,2,5.0
4009,2,3.0
4013,2,5.0
4015,2,2.0
4019,2,3.0
4022,2,5.0
4024,2,5.0
4025,2,4.0
4026,2,3.0
4028,2,1.0
4032,2,5.0
4034,2,5.0
4036,10,1.0
4036,22,2.0
4037,7,5.0
4038,2,5.0
4039,2,5.0
4054,2,2.0
4058,2,1.0
4061,2,4.0
4067,2,5.0
4069,2,5.0
4071,2,4.0
4073,2,5.0
4075,2,5.0
4079,2,5.0
4081,2,4.0
4083,2,5.0
4084,2,4.0
